S. No,Critical Sector Entity Name,Corresponding CSE Domain Name,Identified Phishing/Suspected Domain Name,Phishing/Suspected Domains (i.e. Class Label),Evidence file name,Source of detection,Simulated_URL,Levenshtein_Ratio,Length_Difference,Domain_Age_Days,URL_Length,Num_Slashes,Num_Underscores,Num_Question_Marks,Num_Equal_Signs,Special_Chars_Count,Path_Length,Has_Query,Num_Subdomains,Domain_Length,Num_Dots,Num_Hyphens,Label
112,"Civil Registration System, MHA",dc.crsorgi.gov.in,adharprint.dccrsorgi-govv.live,Suspected,,,https://adharprint.dccrsorgi-govv.live,0.16666666666666666,8.0,14.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0,1.0,1
113,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi.gov.in.viewcard.in,Suspected,,,https://crsorgi.gov.in.viewcard.in,0.2222222222222222,5.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,0.0,1
114,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi.gov.in.w.viewcard.in,Suspected,,,https://crsorgi.gov.in.w.viewcard.in,0.2222222222222222,5.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,5.0,0.0,1
115,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi.gov.in.web.index.php.viewcard.in,Suspected,,,https://crsorgi.gov.in.web.index.php.viewcard.in,0.2222222222222222,5.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,7.0,0.0,1
116,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi.gov.in.crovimng.online,Suspected,,,https://dc.crsorgi.gov.in.crovimng.online,1.0,0.0,11.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,5.0,0.0,1
117,"Civil Registration System, MHA",dc.crsorgi.gov.in,passportt.dccrsorgi-govv.live,Suspected,,,https://passportt.dccrsorgi-govv.live,0.0,7.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,2.0,1.0,1
118,"Civil Registration System, MHA",dc.crsorgi.gov.in,rtps.dccrsorgi-govv.live,Suspected,,,https://rtps.dccrsorgi-govv.live,0.0,2.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,1.0,1
119,"Civil Registration System, MHA",dc.crsorgi.gov.in,ucl.dccrsorgi-govv.live,Suspected,,,https://ucl.dccrsorgi-govv.live,0.4,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1
120,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsgov.click,Suspected,,,https://crsgov.click,0.25,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
121,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigob.xyz,Suspected,,,https://crsorgigob.xyz,0.16666666666666666,8.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
122,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigovbirth.info,Suspected,,,https://crsorgigovbirth.info,0.11764705882352941,13.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1
123,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgigov-in.in,Suspected,,,https://dccrsorgigov-in.in,0.23529411764705882,13.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,1
124,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsgovbirth.xyz,Suspected,,,https://crsgovbirth.xyz,0.15384615384615385,9.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
125,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgiportal.com,Suspected,,,https://crsorgiportal.com,0.13333333333333333,11.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
126,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crs-orgi.com,Suspected,,,https://dc.crs-orgi.com,1.0,0.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,1.0,1
127,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi.gov.logln.in,Suspected,,,https://dc.crsorgi.gov.logln.in,1.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,4.0,0.0,1
128,"Civil Registration System, MHA",dc.crsorgi.gov.in,www.birth.ypuclportala.xyz,Suspected,,,https://www.birth.ypuclportala.xyz,0.0,1.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,3.0,0.0,1
129,"Civil Registration System, MHA",dc.crsorgi.gov.in,www.dc.crsorgi.gov.in.index.viewscrit.org,Suspected,,,https://www.dc.crsorgi.gov.in.index.viewscrit.org,0.0,1.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,7.0,0.0,1
130,"Civil Registration System, MHA",dc.crsorgi.gov.in,yashcrsportal.site,Suspected,,,https://yashcrsportal.site,0.13333333333333333,11.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
131,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorg.xyz,Suspected,,,https://crsorg.xyz,0.25,4.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
132,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc-crs-org-gov.xyz,Suspected,,,https://dc-crs-org-gov.xyz,0.25,12.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,3.0,1
133,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc-crsorgi-gov.shop,Suspected,,,https://dc-crsorgi-gov.shop,0.25,12.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,2.0,1
134,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc-crsorgive-gov.xyz,Suspected,,,https://dc-crsorgive-gov.xyz,0.2222222222222222,14.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,1
135,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgi.shop,Suspected,,,https://dccrsorgi.shop,0.36363636363636365,7.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
136,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi-gov-in.store,Suspected,,,https://crsorgi-gov-in.store,0.125,12.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,1
137,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc-crsorgi-gov.xyz,Suspected,,,https://dc-crsorgi-gov.xyz,0.25,12.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,2.0,1
138,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc-crsorgi.co.in,Suspected,,,https://dc-crsorgi.co.in,0.3333333333333333,8.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,1.0,1
139,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgigovinverficrs.in,Suspected,,,https://dccrsorgigovinverficrs.in,0.16666666666666666,20.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1
140,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi-gov.xyz,Suspected,,,https://dc.crsorgi-gov.xyz,1.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,1.0,1
141,"Civil Registration System, MHA",dc.crsorgi.gov.in,www.dc.crsorgi.gov.in.verifyinfo.xyz,Suspected,,,https://www.dc.crsorgi.gov.in.verifyinfo.xyz,0.0,1.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,6.0,0.0,1
142,"Civil Registration System, MHA",dc.crsorgi.gov.in,www.dc.crsorgi.gov.in.web.dc-crsorgi.shop,Suspected,,,https://www.dc.crsorgi.gov.in.web.dc-crsorgi.shop,0.0,1.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,7.0,1.0,1
143,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgi-govv.live,Suspected,,,https://dccrsorgi-govv.live,0.25,12.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1
144,"Civil Registration System, MHA",dc.crsorgi.gov.in,crs.verifycertificatecrs.live,Suspected,,,https://crs.verifycertificatecrs.live,0.4,1.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,2.0,0.0,1
145,"Civil Registration System, MHA",dc.crsorgi.gov.in,dcinfinityorg.site,Suspected,,,https://dcinfinityorg.site,0.26666666666666666,11.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
146,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorg-dccertificate.sbs,Suspected,,,https://crsorg-dccertificate.sbs,0.18181818181818182,18.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1
147,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi-gout.in,Suspected,,,https://crsorgi-gout.in,0.14285714285714285,10.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1
148,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgionline.in,Suspected,,,https://dccrsorgionline.in,0.23529411764705882,13.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
149,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgigovin.website,Suspected,,,https://dccrsorgigovin.website,0.25,12.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,1
150,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi-birh.in,Suspected,,,https://crsorgi-birh.in,0.14285714285714285,10.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1
151,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc-verifycertificate.org.in,Suspected,,,https://dc-verifycertificate.org.in,0.18181818181818182,18.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,2.0,1.0,1
152,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi-gov.live,Suspected,,,https://dc.crsorgi-gov.live,1.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2.0,1.0,1
153,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi.gov.in.verifycertificate.fun,Suspected,,,https://dc.crsorgi.gov.in.verifycertificate.fun,1.0,0.0,12.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,5.0,0.0,1
154,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi.gov.in.crs.verifycertificate.org,Suspected,,,https://dc.crsorgi.gov.in.crs.verifycertificate.org,1.0,0.0,10.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,6.0,0.0,1
155,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi.gov.in.techdc.shop,Suspected,,,https://dc.crsorgi.gov.in.techdc.shop,1.0,0.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,5.0,0.0,1
156,"Civil Registration System, MHA",dc.crsorgi.gov.in,deluxonlineservice.shop,Suspected,,,https://deluxonlineservice.shop,0.2,16.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,1
157,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi.gov.in.govi.ltd,Suspected,,,https://crsorgi.gov.in.govi.ltd,0.2222222222222222,5.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,4.0,0.0,1
158,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi.gov.in.pgoneindia.shop,Suspected,,,https://dc.crsorgi.gov.in.pgoneindia.shop,1.0,0.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,5.0,0.0,1
159,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi.gov.in.web.lndax.xyz,Suspected,,,https://dc.crsorgi.gov.in.web.lndax.xyz,1.0,0.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,6.0,0.0,1
160,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi.gov.in.web.php.lndax.xyz,Suspected,,,https://dc.crsorgi.gov.in.web.php.lndax.xyz,1.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.0,7.0,0.0,1
161,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc.crsorgi.gov.in.web.phpii.site,Suspected,,,https://dc.crsorgi.gov.in.web.phpii.site,1.0,0.0,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,6.0,0.0,1
162,"Civil Registration System, MHA",dc.crsorgi.gov.in,dcc.crsorgi.gov.in.viewall.in,Suspected,,,https://dcc.crsorgi.gov.in.viewall.in,0.8,1.0,13.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,5.0,0.0,1
163,"Civil Registration System, MHA",dc.crsorgi.gov.in,www.dc.crsorgi.gov.in.crs.xpsdigi.solutions,Suspected,,,https://www.dc.crsorgi.gov.in.crs.xpsdigi.solutions,0.0,1.0,5.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,7.0,0.0,1
164,"Civil Registration System, MHA",dc.crsorgi.gov.in,www.dc.crsorgi.gov.in.indxn.xyz,Suspected,,,https://www.dc.crsorgi.gov.in.indxn.xyz,0.0,1.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,6.0,0.0,1
165,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi.net,Suspected,,,https://crsorgi.net,0.2222222222222222,5.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1
166,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgi-gov-in.shop,Phishing,,,https://dccrsorgi-gov-in.shop,0.2222222222222222,14.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0,2
167,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgi-gov-in.today,Phishing,,,https://dccrsorgi-gov-in.today,0.2222222222222222,14.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,2
168,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgi.in,Phishing,,,https://dccrsorgi.in,0.36363636363636365,7.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
169,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorg.xyz,Phishing,,,https://dccrsorg.xyz,0.4,6.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
170,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigovdc.shop,Phishing,,,https://crsorgigovdc.shop,0.2857142857142857,10.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,2
171,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgin.fun,Phishing,,,https://crsorgin.fun,0.2,6.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2
172,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigov.xyz,Phishing,,,https://crsorgigov.xyz,0.16666666666666666,8.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,2
173,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi-gvo.tech,Phishing,,,https://crsorgi-gvo.tech,0.15384615384615385,9.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,2
174,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc-crsorg.in,Phishing,,,https://dc-crsorg.in,0.36363636363636365,7.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,2
175,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgibirth.shop,Phishing,,,https://crsorgibirth.shop,0.14285714285714285,10.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,2
176,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsapi.cloud,Suspected,,,https://crsapi.cloud,0.25,4.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
177,"Civil Registration System, MHA",dc.crsorgi.gov.in,crs-api.com,Suspected,,,https://crs-api.com,0.2222222222222222,5.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1
178,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsapi.vip,Suspected,,,https://crsapi.vip,0.25,4.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
179,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsapi.xyz,Suspected,,,https://crsapi.xyz,0.25,4.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1
180,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorggi.xyz,Suspected,,,https://crsorggi.xyz,0.2,6.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
181,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigov.cloud,Suspected,,,https://crsorgigov.cloud,0.16666666666666666,8.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
182,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigove.fun,Suspected,,,https://crsorgigove.fun,0.15384615384615385,9.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
183,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigove.shop,Suspected,,,https://crsorgigove.shop,0.15384615384615385,9.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
184,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi-goverment.online,Suspected,,,https://crsorgi-goverment.online,0.10526315789473684,15.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1
185,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigovi.shop,Suspected,,,https://crsorgigovi.shop,0.15384615384615385,9.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
186,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi-gov-in.digital,Suspected,,,https://crsorgi-gov-in.digital,0.125,12.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,1
187,"Civil Registration System, MHA",dc.crsorgi.gov.in,crs-orgi-govment.online,Suspected,,,https://crs-orgi-govment.online,0.1111111111111111,14.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2.0,1
188,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi-in.org,Suspected,,,https://crsorgi-in.org,0.16666666666666666,8.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1
189,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgov.com,Suspected,,,https://crsorgov.com,0.2,6.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
190,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsroigov.online,Suspected,,,https://crsroigov.online,0.18181818181818182,7.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
191,"Civil Registration System, MHA",dc.crsorgi.gov.in,crcorgi-gov.online,Suspected,,,https://crcorgi-gov.online,0.15384615384615385,9.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,1
192,"Civil Registration System, MHA",dc.crsorgi.gov.in,crseoigov.online,Suspected,,,https://crseoigov.online,0.18181818181818182,7.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
193,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsergov.online,Suspected,,,https://crsergov.online,0.2,6.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
194,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsgovgov.online,Suspected,,,https://crsgovgov.online,0.18181818181818182,7.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
195,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsgovi.tech,Suspected,,,https://crsgovi.tech,0.2222222222222222,5.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
196,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsgoviiorg.site,Suspected,,,https://crsgoviiorg.site,0.15384615384615385,9.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1
197,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsgovlive.xyz,Suspected,,,https://crsgovlive.xyz,0.16666666666666666,8.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
198,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorg.space,Suspected,,,https://crsorg.space,0.25,4.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1
199,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorg-gov.life,Suspected,,,https://crsorg-gov.life,0.16666666666666666,8.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1
200,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorggov.tech,Suspected,,,https://crsorggov.tech,0.18181818181818182,7.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
201,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgib-gov.xyz,Suspected,,,https://crsorgib-gov.xyz,0.14285714285714285,10.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1
202,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgiclick.cloud,Suspected,,,https://crsorgiclick.cloud,0.14285714285714285,10.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1
203,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgiegov.com,Suspected,,,https://crsorgiegov.com,0.15384615384615385,9.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
204,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgi--gov.live,Suspected,,,https://crsorgi--gov.live,0.14285714285714285,10.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,1
205,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigov.org,Suspected,,,https://crsorgigov.org,0.16666666666666666,8.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
206,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigovein.website,Suspected,,,https://crsorgigovein.website,0.13333333333333333,11.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1
207,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigovi.store,Suspected,,,https://crsorgigovi.store,0.15384615384615385,9.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
208,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgigovin.online,Suspected,,,https://crsorgigovin.online,0.14285714285714285,10.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1
209,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgii.online,Suspected,,,https://crsorgii.online,0.2,6.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
210,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorginet.site,Suspected,,,https://crsorginet.site,0.16666666666666666,8.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
211,"Civil Registration System, MHA",dc.crsorgi.gov.in,crsorgovin.org,Suspected,,,https://crsorgovin.org,0.16666666666666666,8.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1
212,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc-crsorgi-gov-in.info,Suspected,,,https://dc-crsorgi-gov-in.info,0.21052631578947367,15.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,1
213,"Civil Registration System, MHA",dc.crsorgi.gov.in,dc-crsorgi.online,Suspected,,,https://dc-crsorgi.online,0.3333333333333333,8.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,1
214,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorggov.xyz,Suspected,,,https://dccrsorggov.xyz,0.3076923076923077,9.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1
215,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorggovin.xyz,Suspected,,,https://dccrsorggovin.xyz,0.26666666666666666,11.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1
216,"Civil Registration System, MHA",dc.crsorgi.gov.in,dccrsorgi-gov-in.live,Suspected,,,https://dccrsorgi-gov-in.live,0.2222222222222222,14.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0,1
